id,name,url,preview_url
MSC:001,ATS stylish accounting cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F1907b7c8-c14a-492f-a2d5-9dbf1d4f4b0d%2FTF1907b7c8-c14a-492f-a2d5-9dbf1d4f4b0de8eb85c2_wac-8e26c058836b.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/1907b7c8-c14a-492f-a2d5-9dbf1d4f4b0d/thumbnails/400/ats-stylish-accounting-cover-letter-green-modern-bold-0-1-5ee4429f9040.webp
MSC:002,ATS finance cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fe93a3c0c-ed4b-4c33-98b7-73b82ffa6397%2FTFe93a3c0c-ed4b-4c33-98b7-73b82ffa63973be95e49_wac-b09ed4e73b45.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/e93a3c0c-ed4b-4c33-98b7-73b82ffa6397/thumbnails/400/ats-finance-cover-letter-black-modern-bold-0-1-9c60a1f64423.webp
MSC:003,Simple ATS healthcare cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F164be44f-892e-4713-b71c-e27c99934606%2FTF164be44f-892e-4713-b71c-e27c99934606a1e69a83_wac-1ea56f7f6808.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/164be44f-892e-4713-b71c-e27c99934606/thumbnails/400/simple-ats-healthcare-cover-letter-purple-modern-bold-0-1-f2a48597ecee.webp
MSC:004,ATS healthcare cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F938d0510-ae51-479a-98d3-6a9fe5ba8c9f%2FTF938d0510-ae51-479a-98d3-6a9fe5ba8c9f2dfc8656_wac-c1d75b3fcf40.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/938d0510-ae51-479a-98d3-6a9fe5ba8c9f/thumbnails/400/ats-healthcare-cover-letter-modern-bold-0-1-ac2f0055b49b.webp
MSC:005,ATS simple classic cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fe5418ab0-a274-4997-b880-24230d938372%2FTFe5418ab0-a274-4997-b880-24230d93837244b4c5ee_wac-b269760ac20c.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/e5418ab0-a274-4997-b880-24230d938372/thumbnails/400/ats-simple-classic-cover-letter-white-modern-simple-0-1-7b5cf015dbe5.webp
MSC:006,Simple UI/UX designer cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F91c3b989-adc7-42c3-99c5-6d8c7f3a5c0a%2FTF91c3b989-adc7-42c3-99c5-6d8c7f3a5c0a96fe9f4d_wac-b743f74833e5.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/91c3b989-adc7-42c3-99c5-6d8c7f3a5c0a/thumbnails/400/simple-ui%252Fux-designer-cover-letter-blue-modern-simple-0-1-3001edaa3288.webp
MSC:007,Geometric cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F1dd4b3a8-9564-4143-813b-da0628316a8c%2FTF1dd4b3a8-9564-4143-813b-da0628316a8cc224a050_wac-21c2e51b8da3.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/1dd4b3a8-9564-4143-813b-da0628316a8c/thumbnails/400/geometric-cover-letter-green-modern-geometric-0-1-50d18d9741ed.webp
MSC:008,Bold minimalist professional cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fuploadedfiles%2Fuploads%2Fc5c338b9-07e5-4fbb-8756-7ca403b33f5e-TF4c7b2ac9-91c8-45db-bd7a-d74fed2c5be2_wac.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/4c7b2ac9-91c8-45db-bd7a-d74fed2c5be2/thumbnails/400/bold-minimalist-professional-cover-letter-modern-bold-0-1-cb03a6a20c06.webp
MSC:009,Playful business cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F6158e9a0-e929-469e-b015-c5d218807bf2%2FTF6158e9a0-e929-469e-b015-c5d218807bf207de5c44_wac-e3b3318f230f.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/6158e9a0-e929-469e-b015-c5d218807bf2/thumbnails/564/playful-business-cover-letter-whimsical-color-block-0-1-89e774d9aa2b.webp
MSC:010,Modern UI/UX designer cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F5c624cb4-bcf0-433e-8d06-329ca778a50b%2FTF5c624cb4-bcf0-433e-8d06-329ca778a50b88d4ca01_wac-15cd582a67a6.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/5c624cb4-bcf0-433e-8d06-329ca778a50b/thumbnails/400/modern-ui%252Fux-designer-cover-letter-purple-modern-bold-0-1-b5bbdbd7b762.webp
MSC:011,Bold nursing cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fc0651bb6-b39b-4919-91c4-1b031ad4dc0c%2FTFc0651bb6-b39b-4919-91c4-1b031ad4dc0c7b68c311_wac-5b6e6f6f8e7c.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/c0651bb6-b39b-4919-91c4-1b031ad4dc0c/thumbnails/400/bold-nursing-cover-letter-yellow-modern-bold-0-1-94d4535b5fdf.webp
MSC:013,Bold food service cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F5559888d-e34b-4ae1-9505-bfe741291f71%2FTF5559888d-e34b-4ae1-9505-bfe741291f7136cca8fd_wac-4cb2b01aaf07.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/5559888d-e34b-4ae1-9505-bfe741291f71/thumbnails/400/bold-food-service-cover-letter-yellow-modern-bold-0-1-0df70525bd5d.webp
MSC:015,Bold border professional cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fuploadedfiles%2Fuploads%2F9a5fea7e-6f20-4e6f-b4f1-784dc8193e1a-TF368c07a1-6af6-44f1-8c94-82280cb6067d_wac.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/368c07a1-6af6-44f1-8c94-82280cb6067d/thumbnails/400/bold-border-professional-cover-letter-modern-simple-0-1-0991253dbbbe.webp
MSC:018,Stylish teaching cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fe41daea3-53c8-4ab5-9e9c-c7837b7c95cd%2FTFe41daea3-53c8-4ab5-9e9c-c7837b7c95cd693ce7f6_wac-4560152b6192.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/e41daea3-53c8-4ab5-9e9c-c7837b7c95cd/thumbnails/400/stylish-teaching-cover-letter-red-modern-simple-0-1-190240a4e68e.webp
MSC:019,Elegant graphic design cover letter,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F04bbacdc-34ff-4b89-ab9e-e5503f74b32a%2FTF04bbacdc-34ff-4b89-ab9e-e5503f74b32ac0910878_wac-51d285202be6.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/04bbacdc-34ff-4b89-ab9e-e5503f74b32a/thumbnails/400/elegant-graphic-design-cover-letter-whimsical-line-0-1-b2c1b2c64a8f.webp
