id,name,url,preview_url
MSF:001,Fall event flyer (with leaves),https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F6093cdc0-6d5e-40a5-9b8b-ada320164916%2FTF6093cdc0-6d5e-40a5-9b8b-ada320164916a8db7247_wac-b8fb01e8dd43.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/6093cdc0-6d5e-40a5-9b8b-ada320164916/thumbnails/400/fall-event-flyer-%2528with-leaves%2529-brown-organic-boho-0-1-9bbf7f7d741a.webp
MSF:002,Modern flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fedbab6fd-1ebf-4d31-af91-b8e1d763a77c%2FTFedbab6fd-1ebf-4d31-af91-b8e1d763a77c8456c5a4_wac-f230483f6269.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/edbab6fd-1ebf-4d31-af91-b8e1d763a77c/thumbnails/400/modern-flyer-brown-organic-boho-0-1-b4ae266d0665.webp
MSF:003,Halloween flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F16267850-abd6-487a-83a3-2dd605c95eb0%2FTF16267850-abd6-487a-83a3-2dd605c95eb0572b0fe1_wac-88f0207b7bea.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/16267850-abd6-487a-83a3-2dd605c95eb0/thumbnails/400/halloween-flyer-orange-whimsical-color-block-0-1-55696a6251e0.webp
MSF:004,Fall flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fe66e0728-c978-4385-973d-40b6d8b885af%2FTFe66e0728-c978-4385-973d-40b6d8b885af9accbcc3_wac-271c20afec6c.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/e66e0728-c978-4385-973d-40b6d8b885af/thumbnails/400/fall-flyer-orange-whimsical-line-0-1-fe9ba24fd76c.webp
MSF:005,Memorial Day BBQ flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fe87b6b8b-78b4-451d-a611-746ff38c4d5a%2FTFe87b6b8b-78b4-451d-a611-746ff38c4d5a27bde5d4_wac-573d08cf64bc.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/e87b6b8b-78b4-451d-a611-746ff38c4d5a/thumbnails/400/memorial-day-bbq-flyer-blue-modern-simple-0-1-f395edac7f15.webp
MSF:006,Flyer for Martin Luther King Jr. Day event,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Fe8ae70de-b41a-4274-bfcb-b4046d90b88f%2FTFe8ae70de-b41a-4274-bfcb-b4046d90b88f6ac85134_wac-c6f5c650faaa.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/e8ae70de-b41a-4274-bfcb-b4046d90b88f/thumbnails/400/flyer-for-martin-luther-king-jr.-day-event-red-modern-bold-0-1-2e8d0666c871.webp
MSF:007,Kwanzaa flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Feee74464-bb8d-44fd-88cd-fe567167da65%2FTFeee74464-bb8d-44fd-88cd-fe567167da656b35b790_wac-48c688fe3869.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/eee74464-bb8d-44fd-88cd-fe567167da65/thumbnails/400/kwanzaa-flyer-whimsical-color-block-0-1-9fd8ef19f458.webp
MSF:008,Mardi Gras event flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Faee5b3ce-8086-4ce3-b896-5c2a7fee0ccc%2FTFaee5b3ce-8086-4ce3-b896-5c2a7fee0ccc4f158757_wac-0d862bd97bc9.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/aee5b3ce-8086-4ce3-b896-5c2a7fee0ccc/thumbnails/400/mardi-gras-event-flyer-purple-modern-simple-0-1-3fa636f2721c.webp
MSF:009,Hanukkah flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F9e1ca245-cb75-4c2c-b65b-ade00ec6af06%2FTF9e1ca245-cb75-4c2c-b65b-ade00ec6af06fbe5dc09_wac-ae4b8f00a4bd.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/9e1ca245-cb75-4c2c-b65b-ade00ec6af06/thumbnails/400/hanukkah-flyer-blue-modern-simple-0-1-df7625a78a48.webp
MSF:010,Autumn leaves Thanksgiving flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F0871cae9-e333-4b12-9b9d-3874e6c1147b%2FTF0871cae9-e333-4b12-9b9d-3874e6c1147bbc12d94c_wac-da4e977ba648.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/0871cae9-e333-4b12-9b9d-3874e6c1147b/thumbnails/400/autumn-leaves-thanksgiving-flyer-brown-modern-simple-0-1-fd0037a03ee7.webp
MSF:012,Sale flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F8080b24f-6690-45f0-a7b9-32264ab918a1%2FTF8080b24f-6690-45f0-a7b9-32264ab918a1dfe63524_wac-8bb6b85ecc5b.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/8080b24f-6690-45f0-a7b9-32264ab918a1/thumbnails/400/sale-flyer-purple-modern-bold-0-1-165239b73f36.webp
MSF:014,Open house flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Faf9c162d-a28d-4c0b-bf4c-998d0ac9e3e2%2FTFaf9c162d-a28d-4c0b-bf4c-998d0ac9e3e264419475_wac-14ddffccc329.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/af9c162d-a28d-4c0b-bf4c-998d0ac9e3e2/thumbnails/400/open-house-flyer-yellow-modern-simple-0-1-bce611115b12.webp
MSF:017,Teacher appreciation flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F0035e0a4-479b-4ebc-8d32-6d7dc92c37a0%2FTF0035e0a4-479b-4ebc-8d32-6d7dc92c37a026f12d0a_wac-04527d268e67.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/0035e0a4-479b-4ebc-8d32-6d7dc92c37a0/thumbnails/400/teacher-appreciation-flyer-blue-whimsical-line-0-1-8db60ced51f1.webp
MSF:018,Winter party flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F48a43a5b-7123-4b7b-a6ba-808c01339072%2FTF48a43a5b-7123-4b7b-a6ba-808c013390728173c2d1_wac-1982494074bb.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/48a43a5b-7123-4b7b-a6ba-808c01339072/thumbnails/400/winter-party-flyer-blue-whimsical-color-block-0-1-9dfdf514e262.webp
MSF:022,Modern Thanksgiving flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2Ffdd524fb-9365-4f0f-a0f4-ddd26c6cbf31%2FTFfdd524fb-9365-4f0f-a0f4-ddd26c6cbf319e3226fe_wac-eb57c2762a50.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/fdd524fb-9365-4f0f-a0f4-ddd26c6cbf31/thumbnails/400/modern-thanksgiving-flyer-brown-modern-0-1-898e440111d2.webp
MSF:027,Witch and haunted house Halloween flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F14e6729c-5408-48fc-b199-8ab04f75ea8a%2FTF14e6729c-5408-48fc-b199-8ab04f75ea8a2e9d4eae_wac-2781d03d21b9.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/14e6729c-5408-48fc-b199-8ab04f75ea8a/thumbnails/400/witch-and-haunted-house-halloween-flyer-purple-whimsical-color-block-0-1-96a7c54398c3.webp
MSFP:007,Yoga flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F3c28132e-ab1c-4004-ad6c-ea88ef6a61fe%2FTF3c28132e-ab1c-4004-ad6c-ea88ef6a61fe3b381b53_wac-0a5efa7692c5.pptx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/3c28132e-ab1c-4004-ad6c-ea88ef6a61fe/thumbnails/400/yoga-flyer-pink-modern-0-1-35b1de999172.webp
MSFP:009,Holi celebration flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F9324e10c-4767-47ff-bbaa-0b8a217892b1%2FTF9324e10c-4767-47ff-bbaa-0b8a217892b1ae483db5_wac-1a6a640511fd.pptx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/9324e10c-4767-47ff-bbaa-0b8a217892b1/thumbnails/400/holi-celebration-flyer-pink-modern-0-1-be0d7089daee.webp
MSFP:010,Daycare flyer,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F3980c8b2-b10a-4ea9-9534-2f54562533f2%2FTF3980c8b2-b10a-4ea9-9534-2f54562533f295b21fb9_wac-df2add60bd71.pptx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/3980c8b2-b10a-4ea9-9534-2f54562533f2/thumbnails/400/daycare-flyer-blue-whimsical-color-block-0-1-71a9459a0096.webp
MSFW:017,Music tutor,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcreatecatalog.public.onecdn.static.microsoft%2Fcatalog-assets%2Fen-us%2F51bf2f52-0595-46ea-9c7f-1dbe88af9b75%2FTF51bf2f52-0595-46ea-9c7f-1dbe88af9b75e438d990_wac-a12a0b361366.docx,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/51bf2f52-0595-46ea-9c7f-1dbe88af9b75/thumbnails/400/music-tutor-blue-whimsical-line-0-1-09d26eb4979c.webp
