id,name,url,preview_url
GH:002,shellywhen/Journal-Response-Letter-Template-LaTeX,https://github.com/shellywhen/Journal-Response-Letter-Template-LaTeX,https://raw.githubusercontent.com/shellywhen/Journal-Response-Letter-Template-LaTeX/main/Review_Response_Template.pdf
GH:003,Sematre/typst-letter-pro,https://github.com/Sematre/typst-letter-pro,https://raw.githubusercontent.com/Sematre/typst-letter-pro/main/template/thumbnail.png
GH:005,eddelbuettel/linl,https://github.com/eddelbuettel/linl,https://eddelbuettel.github.io/linl/skeleton.png
GH:008,pascal-huber/typst-letter-template,https://github.com/pascal-huber/typst-letter-template,https://raw.githubusercontent.com/pascal-huber/typst-letter-template/master/preview.png
GH:009,jgehrcke/latex-briefvorlage,https://github.com/jgehrcke/latex-briefvorlage,https://raw.githubusercontent.com/jgehrcke/latex-briefvorlage/master/brief.pdf
GH:010,faicaiwawa/Response_Letter_Template,https://github.com/faicaiwawa/Response_Letter_Template,https://raw.githubusercontent.com/faicaiwawa/Response_Letter_Template/main/example.png
GH:014,dvdvgt/typst-letter,https://github.com/dvdvgt/typst-letter,https://raw.githubusercontent.com/dvdvgt/typst-letter/main/examples/example.png
GH:016,JohannaXie/Response-Letter-Template,https://github.com/JohannaXie/Response-Letter-Template,https://raw.githubusercontent.com/JohannaXie/Response-Letter-Template/main/overview/page1.jpg
GH:017,leungll/ByteDance-Letter-Template,https://github.com/leungll/ByteDance-Letter-Template,https://cdn.jsdelivr.net/gh/leungll/MyImgHosting/img/ByteDance-Letter.png
GH:021,cqylunlun/journal-response-letter-template,https://github.com/cqylunlun/journal-response-letter-template,https://raw.githubusercontent.com/cqylunlun/journal-response-letter-template/main/figures/pdf_file_thumbnail.png
GH:023,leungll/NENU-Letter-Template,https://github.com/leungll/NENU-Letter-Template,https://cdn.jsdelivr.net/gh/leungll/MyImgHosting/img/NENU-Letter.png
